text,label
PCR tests damage hemato encephalic barrier,FAKE
5G technology creates coronavirus in human cells,FAKE
Singaporeâ€™s Health ministry issued an advisory about the day-to-day progression of COVID-19 symptoms in patients during the first nine days of infection.,FAKE
Extensive mask wearing weakens the immune system because you canâ€™t breathe properly through them,FAKE
Some statements by the American political scientist and activist Susan George in which she says that â€œSpaniards are laboratory rats: letâ€™s see how much punishment they tolerate without rebelling.â€ The phrase is shared related to the current coronavirus pandemic.,FAKE
A supposed doctor recommends in a video inhaling â€œantiseptic alcoholâ€ to â€œfight the new coronavirusâ€,FAKE
A video of a man attacking a cashier at a McDonaldâ€™s restaurant has been viewed thousands of times in multiple posts on Facebook alongside a claim it happened in Singapore.,FAKE
The private health system began offering antibody tests to detect COVID-19. At the same time that the Ministry of Health said it would buy antigen tests.,FAKE
A video claims Italy discovered that COVID-19 is bacteria not a virus,FAKE
Video says face masks are ineffective in mitigating transmission of COVID-19 and are harmful to the wearer.,FAKE
"Anthony Fauci is married to the sister of Ghislaine Maxwell, who was arrested in the U.S on charges of human trafficking.",FAKE
The swabs used in COVID-19 RT-PCR testes can damage your blood-brain barrier.,FAKE
Average daily deaths recorded in Brazil in 2020 is lower than 2019.,FAKE
The swabs used in COVID-19 RT-PCR testes can damage your blood-brain barrier.,FAKE
Video says face masks are ineffective in mitigating transmission of COVID-19 and are harmful to the wearer.,FAKE
The coronavirus is an amplified bacterium and is related to 5G.,FAKE
Average daily deaths recorded in Brazil in 2020 is lower than 2019.,FAKE
A video of a man attacking a cashier at a McDonaldâ€™s restaurant has been viewed thousands of times in multiple posts on Facebook alongside a claim it happened in Singapore.,FAKE
A text that ensures that the guava tree leaf can â€œprevent or reverseâ€ the effects of COVID-19.,FAKE
An article stating that 25 police officers tested positive to Covid-19 after assisting positive migrants.,FAKE
A student from Pondicherry University has found a home remedy for COVID-19 that has been accepted by World Health Organization (WHO),FAKE
Ghanaâ€™s president said the coronavirus was created in a laboratory.,FAKE
A supposed doctor recommends in a video inhaling â€œantiseptic alcoholâ€ to â€œfight the new coronavirusâ€,FAKE
Ecuador found the cure for coronavirus.,FAKE
"Anthony Fauci is married to the sister of Ghislaine Maxwell, who was arrested in the U.S on charges of human trafficking.",FAKE
"The new vaccine contains â€œRNAâ€ Digitizable replicator that is activated with 5g, so that the virus can reactivate after the patient recovers",FAKE
Nasser Ziberi tested positive for COVID-19,FAKE
"A photo claims to show Dr. Fauci, Melinda Gates and Barack Obama at the Wuhan Lab in 2015.",FAKE
"An image that claims that an alleged therapy called biomagnetism is capable can wipe out â€œall kinds of viruses, bacteria, fungi and parasitesâ€, including the coronavirus â€œquickly and effectively.â€",FAKE
"The new vaccine contains â€œRNAâ€ Digitizable replicator that is activated with 5g, so that the virus can reactivate after the patient recovers",FAKE
Nasser Ziberi tested positive for COVID-19,FAKE
A web article stating that Kazakhstan is dealing with a new outbreak of a particular kind of pneumonia which is â€œmore dangerous than Covid-19â€.,FAKE
A student from Pondicherry University in India has found a home remedy for COVID-19 that has been accepted by World Health Organization (WHO).,FAKE
"The mayor of Porto Alegre, Brazil, removed the benches of RedenÃ§Ã£o Park as a measure against people meeting up.",FAKE
"A photo claims to show Dr. Fauci, Melinda Gates and Barack Obama at the Wuhan Lab in 2015.",FAKE
Deaths from other causes are â€˜passedâ€™ as COVID-19.,FAKE
"A 15-minute video in which the President of the Republic of Ghana, Nana Akufo-Addo, allegedly reveals that the coronavirus has been created in a laboratory and spread throughout the world.",FAKE
"Biggest public hospital in Fortaleza (CearÃ¡, Brasil) has no covid-19 patients.",FAKE
A press release from the Chinese Embassy in Kazakhstan alerting to an alleged new pneumonia whose case fatality rate is â€œmuch higherâ€ than that of COVID-19.,FAKE
"The WHO approved a Chinese vaccine against COVID-19 that costs US$10000 per dose; it also forbade tests with an American vaccine, which would be given at very low cost.",FAKE
Doctors perfoms a c-section in COVID-19 pacient and give birth to a baby without cuttin the membrane that protects him as a way to prevent contamination,FAKE
"Photo shows former President Barack Obama, Dr. Anthony Fauci and Melinda Gates at the â€œWuhan lab in 2015.â€",FAKE
Masks produce hypoxia and hypercapnia.,FAKE
"Photo shows former President Barack Obama, Dr. Anthony Fauci and Melinda Gates at the â€œWuhan lab in 2015.â€",FAKE
Video claims that Brazilian media outlets choose irrelevant scientists to talk about the pandemic.,FAKE
The U.S. government has approved a second round of coronavirus stimulus payments to everyone who signs up â€” and that the money will be forthcoming in â€œ5-7 business days.â€,FAKE
The WHO claimed that â€œmaybe there was no need for a lockdownâ€.,FAKE
Claim that Secretary of Education Betsy DeVos said â€˜onlyâ€™ .02% of kids are likely to die when they go back to school during the pandemic.,FAKE
WHO warns that wearing masks is unnecessary for healthy people.,FAKE
"Fiocruz, a Brazilian state-owned science institute, developed the ChAdOx1 nCov-2019. Then, they offered it to Oxford University, because they were not getting any support from Jair Bolsonaro.",FAKE
"Home treatment based in ivermectin, chloroquine, azithromycin and vitamins can cure the infection caused by the novel coronavirus.",FAKE
"Manuel Elkin Patarroyo, a famous Colombian scientific, wrote a message about the coronavirus and sided against the WHO.",FAKE
A claim that a video Amitabh Bacchan praising Nanavathi Hospital COVID warriors was just released.,FAKE
Masks are dangerous,FAKE
Africa managed the pandemic by prescribing ivermectin.,FAKE
Covid-19 test using a swab is used to â€œcollect DNAâ€ from the population.,FAKE
Seasonal influenza vaccination will be mandatory in Georgia this fall. COVID-19 mortality rates are significantly lower than the fatalities caused by other viruses.,FAKE
A video shows monkeys attacking Gandhi Hospital in Hyderabad,FAKE
Seasonal influenza vaccination will be mandatory in Georgia this fall. COVID-19 mortality rates are significantly lower than the fatalities caused by other viruses.,FAKE
Claim that Secretary of Education Betsy DeVos said â€˜onlyâ€™ .02% of kids are likely to die when they go back to school during the pandemic.,FAKE
Covid-19 test using a swab is used to â€œcollect DNAâ€ from the population.,FAKE
"Telangana celebrity, lyricist Suddala Ashok Teja died due to a coronavirus infection.",FAKE
"The youngest patient who died from COVID-19 in Macedonia, at the age of 24, was actually a victim of medical negligence.",FAKE
Deaths from COVID-19 are nearing zero in the U.S.,FAKE
Sechenov First Moscow State Medical University in Russia has completed the clinical trials for the â€œworldâ€™s first COVID-19 vaccine.â€,FAKE
"Mayor of Cali, Colombia, will close the city for 14 days due to coronavirus.",FAKE
Pistol shaped infrared themometers are dangerous and can burn neurons.,FAKE
A fake document which says that the Italian government is extending the state of emergency until Spring 2021.,FAKE
The COVI-PASS mobile application is collaborating with the Portuguese Government.,FAKE
"PAHO, the PanAmerican health organisation, has conducted studies of Ivermectin and there is scientific evidence of its efficacy against Covid-19.",FAKE
Publications suggest it would be better to test for COVID-19 with saliva than through the nose,FAKE
Adidas is donating shoes in a campaign against the new coronavirus.,FAKE
Telangana Chief Minister is being treated for COVID-19 infection in Yashoda Hospitals,FAKE
The new coronavirus settles faster in a dry throat.,FAKE
Helicopters will fly over the entirety of Luzon to spray unspecified substances against the coronavirus.,FAKE
"While everyone was worried about COVID-19, the Chamber of Deputies approved two bills which legalize abortion.",FAKE
